1|2|3|4|5|6|7|||||'1605/12'|||15|16|17|18||||||||||||||32|33|34|35|36|37
1105||'Автово'|'Маринеско ул.'|8|'А'||5001105|'орг-ия с гос. участием'||||1952||||3|29|3078.8||2550.5|528.3|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1106||'Автово'|'Маринеско ул.'|9|'А'||5001106|'орг-ия с гос. участием'||||1956||||8|187|14762.2||12259|2503.2|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|8|||||
1107||'Автово'|'Маршала Говорова ул.'|19|'А'||5001107|'орг-ия с гос. участием'||||1958||||2|40|2468.4||2332.8|135.6|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1108||'Автово'|'Маршала Говорова ул.'|26|'А'||5001108|'орг-ия с гос. участием'||||1961||||2|40|1663.1||1599.6|63.5|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1109||'Автово'|'Маршала Говорова ул.'|28|'А'||5001109|'орг-ия с гос. участием'||||1959||||4|60|3655.4||3623||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1110||'Нарвский округ'|'Маршала Говорова ул.'|32|'А'||5001110|'орг-ия с гос. участием'||||1960||||4|72|3340.2||2860|480.2|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1111||'Красненькая речка'|'Маршала Жукова пр.'|28|'3 А'||5001111|'орг-ия с гос. участием'||||1976||||7|251|13899.9||13452|447.9|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|7|||||
1112||'Ульянка'|'Маршала Жукова пр.'|64|'1 А'||5001112|'орг-ия с гос. участием'||||1970||||7|251|13203.1||12752.5|450.6|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|7|||||
1113||'Дачное'|'Народного Ополчения пр.'|139|'А'||5001113|'орг-ия с гос. участием'||||1967||||1|54|1975.6||1936.5||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|1|||||
1114||'Ульянка'|'Народного Ополчения пр.'|183|'А'||5001114|'орг-ия с гос. участием'||||1969||||7|139|6881.5||6814.7|66.8|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
1115||'Дачное'|'Народного Ополчения пр.'|45|'А'||5001115|'орг-ия с гос. участием'|'под снос'|||1964||||1|54|1982.3||1925.8|56.5|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|1|||||
1116||'Княжево'|'Народного Ополчения пр.'|81|'А'||5001116|'орг-ия с гос. участием'||||1965||||1|54|1981.9||1923.1|58.8|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|1|||||
1117||'Княжево'|'Новаторов бульвар'|67|'А'||5001117|'орг-ия с гос. участием'||||1968||||1|53|2193.5||2084.5|109|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|1|||||
1118||'Княжево'|'Новаторов бульвар'|68|'А'||5001118|'орг-ия с гос. участием'||||1965||||5|50|2502.3||2443|59.3|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
1119||'Княжево'|'Новаторов бульвар'|72|'А'||5001119|'орг-ия с гос. участием'||||1965||||1|54|1962.6||1923||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|1|||||
1120||'Автово'|'Новостроек ул.'|9|'А'||5001120|'орг-ия с гос. участием'||||1958||||3|36|3207||2115.1|1091.9|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1121||'Автово'|'Новостроек ул.'|10|'А'||5001121|'орг-ия с гос. участием'||||1958||||3|45|3098.7||2645.6|453.1|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1122||'Автово'|'Новостроек ул.'|11|'А'||5001122|'орг-ия с гос. участием'||||1959||||5|75|4791.7||4778.4||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1123||'Автово'|'Новостроек ул.'|13|'А'||5001123|'орг-ия с гос. участием'||||1958||||3|45|3234||2661.9|572.1|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1124||'Автово'|'Новостроек ул.'|15|'А'||5001124|'орг-ия с гос. участием'||||1958||||3|37|3234.7||2157.7|1077|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1125||'Автово'|'Новостроек ул.'|17|'А'||5001125|'орг-ия с гос. участием'||||1958||||5|75|4780.6||4759.7||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1126||'Автово'|'Новостроек ул.'|19|'А'||5001126|'орг-ия с гос. участием'||||1958||||3|45|3230.9||2661.4|569.5|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1127||'Автово'|'Новостроек ул.'|'21/16'|'А'||5001127|'орг-ия с гос. участием'||||1957||||7|100|7908.6||6464.6|1444|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1128||'Автово'|'Новостроек ул.'|3|'А'||5001128|'орг-ия с гос. участием'||||1939||||5|80|5934.9||4907|1027.9|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|5|||||
1129||'Нарвский округ'|'Огородный пер.'|2|'А'||5001129|'орг-ия с гос. участием'||||1954||||3|40|3045.8||2644.8|401|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1130||'Нарвский округ'|'Огородный пер.'|3|'А'||5001130|'орг-ия с гос. участием'||||1954||||3|33|3107.1||2086.9|1020.2|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1131||'Нарвский округ'|'Огородный пер.'|4|'А'||5001131|'орг-ия с гос. участием'||||1955||||5|65|4833.6||4307|526.6|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1132||'Нарвский округ'|'Огородный пер.'|5|'А'||5001132|'орг-ия с гос. участием'||||1953||||2|12|4627.4||3702.9|924.5|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
1133||'Нарвский округ'|'Примакова ул.'|4|'А'||5001133|'орг-ия с гос. участием'|'под снос'|||1960||||5|50|2484.3||2441.7||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
1134||'Нарвский округ'|'Примакова ул.'|6|'А'||5001134|'орг-ия с гос. участием'|'под снос'|||1960||||5|50|2476||2433.6||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
1135||'Нарвский округ'|'Примакова ул.'|8|'А'||5001135|'орг-ия с гос. участием'|'под снос'|||1961||||1|36|1325.4||1278.4||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
1136||'Нарвский округ'|'Примакова ул.'|12|'А'||5001136|'орг-ия с гос. участием'|'под снос'|||1961||||1|36|1327.8||1280.7||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
1137||'Нарвский округ'|'Примакова ул.'|14|'А'||5001137|'орг-ия с гос. участием'|'под снос'|||1960||||5|50|2480.5||2438.1||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
1138||'Нарвский округ'|'Примакова ул.'|16|'А'||5001138|'орг-ия с гос. участием'|'под снос'|||1960||||5|50|2485.6||2443.5||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
1139||'Нарвский округ'|'Примакова ул.'|22|'А'||5001139|'орг-ия с гос. участием'|'под снос'|||1960||||5|50|2480.9||2438.8||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
1140||'Нарвский округ'|'Примакова ул.'|24|'А'||5001140|'орг-ия с гос. участием'|'под снос'|||1960||||5|50|2488.9||2446.5||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
1141||'Автово'|'Примакова ул.'|26|'А'||5001141|'орг-ия с гос. участием'|'под снос'|||1962||||1|48|1740||1689.6|50.4|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|1|||||
1142||'Нарвский округ'|'Севастопольская ул.'|26|'О'||5001142|'орг-ия с гос. участием'|'под снос'|||1950||||1|10|608.8||456.3|152.5|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
1143||'Нарвский округ'|'Севастопольская ул.'|'27/30'|'А'||5001143|'орг-ия с гос. участием'|'под снос'|||1949||||2|12|637.3||634.6||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1144||'Нарвский округ'|'Севастопольская ул.'|28|'А'||5001144|'орг-ия с гос. участием'|'под снос'|||1949||||1|10|603.5||456.4|147.1|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
1145||'Нарвский округ'|'Севастопольская ул.'|29|'А'||5001145|'орг-ия с гос. участием'|'под снос'|||1950||||2|10|817.4||522.4|295|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1146||'Нарвский округ'|'Севастопольская ул.'|31|'1 А'||5001146|'орг-ия с гос. участием'|'под снос'|||1950||||2|12|631.6||631.6||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1147||'Нарвский округ'|'Севастопольская ул.'|31|'2 А'||5001147|'орг-ия с гос. участием'|'под снос'|||1950||||1|10|599||435.5|163.5|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1148||'Нарвский округ'|'Севастопольская ул.'|31|'3 А'||5001148|'орг-ия с гос. участием'|'под снос'|||1950||||2|12|628.7||628.7||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1149||'Нарвский округ'|'Севастопольская ул.'|'32/28'|'А'||5001149|'орг-ия с гос. участием'|'под снос'|||1950||||2|12|711.9||645.9|66|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1150||'Нарвский округ'|'Севастопольская ул.'|33|'Д'||5001150|'орг-ия с гос. участием'|'под снос'|||1949||||1|4|566.8||554.4||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1151||'Нарвский округ'|'Севастопольская ул.'|36|'А'||5001151|'орг-ия с гос. участием'|'под снос'|||1949||||1|4|881.4||550.9|330.5|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1152||'Нарвский округ'|'Севастопольская ул.'|37|'Г'||5001152|'орг-ия с гос. участием'|'под снос'|||1950||||1|4|583.9||569.9||'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1153||'Нарвский округ'|'Севастопольская ул.'|38|'А'||5001153|'орг-ия с гос. участием'|'под снос'|||1950||||2|10|707||520.5|186.5|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1154||'Нарвский округ'|'Севастопольская ул.'|'39/13'|'А'||5001154|'орг-ия с гос. участием'|'под снос'|||1950||||2|12|715.1||642.5|72.6|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1155||'Нарвский округ'|'Севастопольская ул.'|'40/11'|'А'||5001155|'орг-ия с гос. участием'|'под снос'|||1950||||2|12|713.9||646.1|67.8|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1156||'Нарвский округ'|'Севастопольская ул.'|'42/12'|'А'||5001156|'орг-ия с гос. участием'|'под снос'|||1950||||2|12|649.4||649.4||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
1157||'Нарвский округ'|'Севастопольская ул.'|44|'А'||5001157|'орг-ия с гос. участием'|'под снос'|||1950||||1|10|647.6||475|172.6|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
1158||'Нарвский округ'|'Севастопольская ул.'|46|'А'||5001158|'орг-ия с гос. участием'|'под снос'|||1950||||1|4|605.1||571.8||'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
1159||'Нарвский округ'|'Севастопольская ул.'|48|'А'||5001159|'орг-ия с гос. участием'|'под снос'|||1950||||1|10|635.8||459.4|176.4|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
1160||'Ульянка'|'Солдата Корзуна ул.'|64|'А'||5001160|'орг-ия с гос. участием'||||1968||||4|80|3612.1||3522.6|89.5|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
1161||'Нарвский округ'|'Стачек пр.'|'8/2'|'А'||5001161|'орг-ия с гос. участием'||||1926||||2|13|1095.5||953.1|142.4|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
1162||'Красненькая речка'|'Стачек пр.'|105|'2 И'||5001162|'орг-ия с гос. участием'||||1978||||2|95|4967.2||4778.8|188.4|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|4|||||
1163||'Дачное'|'Стачек пр.'|172|'А'||5001163|'орг-ия с гос. участием'||||1917||||3||4658.7||4065.8|592.9|'да'|'да'|'нет'|'да'|'нет'|'да'|'нет'|'да'|'нет'|0|||||
1164||'Нарвский округ'|'Стачек пр.'|26|'А'||5001164|'орг-ия с гос. участием'||||1954||||6|65|5343.5||4562.4|781.1|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1165||'Нарвский округ'|'Стачек пр.'|28|'А'||5001165|'орг-ия с гос. участием'||||1952||||5|49|5301.9||3847.8|1454.1|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1166||'Нарвский округ'|'Стачек пр.'|32|'А'||5001166|'орг-ия с гос. участием'||||1953||||4|48|4553.8||3739.6|814.2|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1167||'Нарвский округ'|'Стачек пр.'|36|'1 А'||5001167|'орг-ия с гос. участием'||||1951||||3|28|2818.5||2253.3|565.2|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1168||'Нарвский округ'|'Стачек пр.'|36|'2 А'||5001168|'орг-ия с гос. участием'||||1952||||3|44|3141.3||2453.5|687.8|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1169||'Нарвский округ'|'Стачек пр.'|40|'А'||5001169|'орг-ия с гос. участием'||||1951||||3|21|2127.1||1603.4|523.7|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1170||'Нарвский округ'|'Стачек пр.'|44|'А'||5001170|'орг-ия с гос. участием'||||1926||||3|17|1346.8||964.1|382.7|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|0|||||
1171||'Нарвский округ'|'Стачек пр.'|46|'А'||5001171|'орг-ия с гос. участием'||||1953||||6|48|5342.9||4064.6|1278.3|'да'|'да'|'нет'|'да'|'да'|'да'|'да'|'да'|'нет'|0|||||
1172||'Автово'|'Стачек пр.'|55|'А'||5001172|'орг-ия с гос. участием'||||1956||||12|268|25736.7||20240.1|5496.6|'да'|'да'|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|12|||||
1173||'Автово'|'Стачек пр.'|57|'А'||5001173|'орг-ия с гос. участием'||||1960||||6|160|16408.1||13220.4|3187.7|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|6|||||
1174||'Автово'|'Стачек пр.'|59|'А'||5001174|'орг-ия с гос. участием'||||1961||||11|351|24351.6||20739|3612.6|'да'|'да'|'да'|'да'|'да'|'да'|'нет'|'да'|'нет'|11|||||
